Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	306.8990251249724	39.569750421334305	0.0	0.0	false	null
line	+	306.8990251249724	39.569750421334305	0.0	0.0	false	
line	+	306.77753497144136	39.55875390339279	0.0	0.0	false	
line	+	306.65608462891663	39.5476276317642	0.0	0.0	false	
line	+	306.5373308993579	39.58283887145791	0.0	0.0	false	
line	+	306.48228384175326	39.677845009978505	0.0	0.0	false	
line	+	306.5077066049683	39.77009184211649	0.0	0.0	false	
line	+	306.61301092212017	39.844036720067095	0.0	0.0	false	
line	+	306.698354387624	39.91860882248999	0.0	0.0	false	
line	+	306.7838904926582	39.993116031747014	0.0	0.0	false	
line	+	306.87059572566113	40.083043422544506	0.0	0.0	false	
line	+	306.99505438750737	40.12490476817008	0.0	0.0	false	
line	+	307.120705457322	40.18211306422587	0.0	0.0	false	
line	+	307.2625773538045	40.17643470588929	0.0	0.0	false	
line	+	307.38197202769805	40.14046776226961	0.0	0.0	false	
line	+	307.50124152599625	40.104377056880445	0.0	0.0	false	
line	+	307.53495605790357	40.00976634197457	0.0	0.0	false	
line	+	307.52709615398453	39.90141393315004	0.0	0.0	false	
line	+	307.440868807464	39.827466011789596	0.0	0.0	false	
line	+	307.3357671510729	39.76977103031221	0.0	0.0	false	
line	+	307.2128042736372	39.7437595783604	0.0	0.0	false	
line	*	306.8990251249724	39.569750421334305	0.0	0.0	false	
line	+	306.2481658569115	39.825235867363396	0.0	0.0	false	null
line	+	306.2481658569115	39.825235867363396	0.0	0.0	false	
line	+	306.1279306423746	39.8445296735699	0.0	0.0	false	
line	+	306.0076284320468	39.86369699364854	0.0	0.0	false	
line	+	305.8865132732092	39.86724415382555	0.0	0.0	false	
line	+	305.7451972781311	39.871220268645835	0.0	0.0	false	
line	+	305.6240569429524	39.874489275716975	0.0	0.0	false	
line	+	305.5035649679661	39.89312595250633	0.0	0.0	false	
line	+	305.3836406149433	39.92713240653223	0.0	0.0	false	
line	+	305.50620670155354	39.95511005641435	0.0	0.0	false	
line	+	305.6281847492165	39.96746082684989	0.0	0.0	false	
line	+	305.7711508623785	39.99461733343882	0.0	0.0	false	
line	+	305.9149882510583	40.03708795857996	0.0	0.0	false	
line	+	306.05900754397453	40.07937714769067	0.0	0.0	false	
line	+	306.2209840414064	40.074373833463554	0.0	0.0	false	
line	+	306.3829370788513	40.069141671141786	0.0	0.0	false	
line	+	306.52462592414315	40.06437585798283	0.0	0.0	false	
line	+	306.67094648116404	40.1368702706527	0.0	0.0	false	
line	+	306.7760670931218	40.19517356337722	0.0	0.0	false	
line	+	306.8427360901468	40.285856061052904	0.0	0.0	false	
line	+	306.92892465130416	40.36025091209786	0.0	0.0	false	
line	+	306.97562760793403	40.45161740830192	0.0	0.0	false	
line	+	307.0224665950663	40.54296403383427	0.0	0.0	false	
line	+	307.0102713080457	40.66761144023887	0.0	0.0	false	
line	+	306.9970193035643	40.77677365454398	0.0	0.0	false	
line	+	306.94276511206783	40.887477174503786	0.0	0.0	false	
line	+	306.86581638475593	40.96794298087421	0.0	0.0	false	
line	+	306.76814875829973	41.04909715829722	0.0	0.0	false	
line	+	306.64586708844416	41.068941691881236	0.0	0.0	false	
line	+	306.45912738178123	41.044258798708114	0.0	0.0	false	
line	+	306.33412836531465	41.01731045274363	0.0	0.0	false	
line	+	306.20923316493673	40.99022734400824	0.0	0.0	false	
line	+	306.0868973374759	41.009483303061636	0.0	0.0	false	
line	+	305.90598366573687	41.09234961402683	0.0	0.0	false	
line	+	305.7650451586401	41.15832831294806	0.0	0.0	false	
line	+	305.6060687790342	41.28664839027168	0.0	0.0	false	
line	+	305.5270458213401	41.36622269276727	0.0	0.0	false	
line	+	305.3651361919497	41.4477304868461	0.0	0.0	false	
line	+	305.24233855291584	41.481594569447864	0.0	0.0	false	
line	+	305.0147681687667	41.48651654993607	0.0	0.0	false	
line	+	304.8906254061503	41.48901440586877	0.0	0.0	false	
line	+	304.7250879788913	41.49213965617031	0.0	0.0	false	
line	+	304.60140212931844	41.509829986893344	0.0	0.0	false	
line	+	304.4780975210613	41.54289031427505	0.0	0.0	false	
line	+	304.41857005417125	41.636877663941	0.0	0.0	false	
line	+	304.4627272768698	41.72923323248177	0.0	0.0	false	
line	+	304.58973407523365	41.80469223501293	0.0	0.0	false	
line	+	304.69571876560224	41.86488605805977	0.0	0.0	false	
line	+	304.8221995056441	41.90909263016368	0.0	0.0	false	
line	+	304.846824575478	42.01719456725199	0.0	0.0	false	
line	+	304.8292035019625	42.110589453652736	0.0	0.0	false	
line	+	304.6839638343371	42.144263423883594	0.0	0.0	false	
line	+	304.55948770476704	42.177413468905534	0.0	0.0	false	
line	+	304.3939020307944	42.24207873017165	0.0	0.0	false	
line	+	304.2481367251387	42.27521667572182	0.0	0.0	false	
line	+	304.12318096377544	42.307907007633865	0.0	0.0	false	
line	+	303.9970735547447	42.29395461307124	0.0	0.0	false	
line	+	303.9531811302334	42.20142023952229	0.0	0.0	false	
line	+	303.84733601749963	42.14055612103819	0.0	0.0	false	
line	+	303.6800803953593	42.14220296243114	0.0	0.0	false	
line	+	303.5130385819076	42.15911703161201	0.0	0.0	false	
line	+	303.32498967582393	42.17592428770568	0.0	0.0	false	
line	+	303.15790291458745	42.207840292999734	0.0	0.0	false	
line	+	302.96961905243825	42.22408099912065	0.0	0.0	false	
line	+	302.80213249987276	42.22448216215305	0.0	0.0	false	
line	+	302.6555933354186	42.24014379044698	0.0	0.0	false	
line	+	302.5090283328208	42.22461216940809	0.0	0.0	false	
line	+	302.40454228392844	42.16246009472948	0.0	0.0	false	
line	+	302.21649204070104	42.13098192928019	0.0	0.0	false	
line	+	302.0492531725583	42.13031440281425	0.0	0.0	false	
line	+	301.9029223558638	42.12953563360375	0.0	0.0	false	
line	+	301.7565953541436	42.12857516887991	0.0	0.0	false	
line	+	301.61027296416324	42.127433019487505	0.0	0.0	false	
line	+	301.44389986295556	42.079393512329496	0.0	0.0	false	
line	+	301.2575590705893	41.99987627192998	0.0	0.0	false	
line	+	301.1758484950651	41.921377336988634	0.0	0.0	false	
line	+	301.11586151275685	41.812082908631126	0.0	0.0	false	
line	+	301.09723875125314	41.71880254633716	0.0	0.0	false	
line	+	301.05792837081054	41.625247757521656	0.0	0.0	false	
line	+	300.97847640997304	41.4846059166247	0.0	0.0	false	
line	+	300.93986621359437	41.37551120642131	0.0	0.0	false	
line	+	300.9216055542763	41.2822055016759	0.0	0.0	false	
line	+	300.86260700340813	41.172786474059826	0.0	0.0	false	
line	+	300.78409754922603	41.03201574245159	0.0	0.0	false	
line	+	300.72509947638963	40.938028870303505	0.0	0.0	false	
line	+	300.6662652212142	40.84401228113789	0.0	0.0	false	
line	+	300.60759378340623	40.74996604134869	0.0	0.0	false	
line	+	300.50724466162995	40.686155305374264	0.0	0.0	false	
line	+	300.42851772803425	40.59164583331079	0.0	0.0	false	
line	+	300.3494870133817	40.512581977473815	0.0	0.0	false	
line	+	300.2513636581004	40.40205226027442	0.0	0.0	false	
line	+	300.1733164155544	40.30736909467321	0.0	0.0	false	
line	+	300.09663409013586	40.18163695581093	0.0	0.0	false	
line	+	300.0196371669261	40.07135101734471	0.0	0.0	false	
line	+	299.94348916782616	39.945515656434026	0.0	0.0	false	
line	+	299.86761273815887	39.81962902241286	0.0	0.0	false	
line	+	299.7920056807137	39.69369123547953	0.0	0.0	false	
line	+	299.71471373867956	39.61419226356251	0.0	0.0	false	
line	+	299.57800323436965	39.51755618903912	0.0	0.0	false	
line	+	299.4610217297804	39.43680816703735	0.0	0.0	false	
line	+	299.36362134256854	39.372008607741165	0.0	0.0	false	
line	+	299.2471270561286	39.29104002790484	0.0	0.0	false	
line	+	299.1109055929155	39.20933650683925	0.0	0.0	false	
line	+	298.994165247118	39.14360107983278	0.0	0.0	false	
line	+	298.898417447214	39.06290970053887	0.0	0.0	false	
line	+	298.82364762120903	38.96731478397353	0.0	0.0	false	
line	+	298.7888630079044	38.87302378197477	0.0	0.0	false	
line	+	298.7757157838766	38.748415108333944	0.0	0.0	false	
line	+	298.80391517263524	38.59416647429595	0.0	0.0	false	
line	+	298.8484741152898	38.50254306645691	0.0	0.0	false	
line	+	298.9332432391127	38.396708998305975	0.0	0.0	false	
line	+	299.035938905659	38.32242977003518	0.0	0.0	false	
line	+	299.17712213571053	38.26476764129451	0.0	0.0	false	
line	+	299.35890511516965	38.177083537198065	0.0	0.0	false	
line	+	299.51988968561017	38.104058603699286	0.0	0.0	false	
line	+	299.69958613252646	38.046814899068906	0.0	0.0	false	
line	+	299.8593356711099	37.98879817163585	0.0	0.0	false	
line	+	299.9784140559416	37.960637226642795	0.0	0.0	false	
line	+	300.09686100374495	37.94785189657225	0.0	0.0	false	
line	+	300.255563035182	37.90476866136017	0.0	0.0	false	
line	+	300.3949205983955	37.845565546711406	0.0	0.0	false	
line	+	300.4948356863823	37.785449459962614	0.0	0.0	false	
line	+	300.59501149983004	37.70973628715884	0.0	0.0	false	
line	+	300.71534507585574	37.60325201640533	0.0	0.0	false	
line	+	300.79549747749917	37.52701900829472	0.0	0.0	false	
line	+	300.89499876538076	37.45102964026794	0.0	0.0	false	
line	+	301.01412534402857	37.35972222447786	0.0	0.0	false	
line	+	301.09369472597507	37.283268175891514	0.0	0.0	false	
line	+	301.2314614892081	37.207496853948335	0.0	0.0	false	
line	+	301.3878700143869	37.16279051897344	0.0	0.0	false	
line	+	301.5248819348868	37.102161358391534	0.0	0.0	false	
line	+	301.58444479213904	37.00964421756931	0.0	0.0	false	
line	+	301.58614104810704	36.88554334705814	0.0	0.0	false	
line	+	301.6069615392327	36.77712870719013	0.0	0.0	false	
line	+	301.60840351436855	36.66853257952522	0.0	0.0	false	
line	+	301.5322468979213	36.590232980781124	0.0	0.0	false	
line	+	301.47598590126097	36.48105000153335	0.0	0.0	false	
line	+	301.4196420572676	36.38734929452013	0.0	0.0	false	
line	+	301.3826547723502	36.293833640133684	0.0	0.0	false	
line	+	301.3457561837509	36.2003024457892	0.0	0.0	false	
line	+	301.3281180522918	36.10698230954306	0.0	0.0	false	
line	+	301.2916374952336	35.99790959400822	0.0	0.0	false	
line	+	301.2743750165744	35.88905634197058	0.0	0.0	false	
line	+	301.25742881929926	35.76467769565768	0.0	0.0	false	
line	+	301.2209224647621	35.67108590314003	0.0	0.0	false	
line	+	301.2038222473815	35.562207644073304	0.0	0.0	false	
line	+	301.2057765995231	35.45357001284399	0.0	0.0	false	
line	+	301.20772200519264	35.34492743223012	0.0	0.0	false	
line	+	301.2096585155011	35.23627980428158	0.0	0.0	false	
line	+	301.287571790223	35.11305954771265	0.0	0.0	false	
line	+	301.38317552796457	35.052086182275666	0.0	0.0	false	
line	+	301.4968766090863	35.03779364984729	0.0	0.0	false	
line	+	301.6103407195963	35.03890427776599	0.0	0.0	false	
line	+	301.74254971768437	35.055572178059364	0.0	0.0	false	
line	+	301.8556000980395	35.102994418108416	0.0	0.0	false	
line	+	301.9497188027782	35.16570637309733	0.0	0.0	false	
line	+	302.1771108656424	35.15132524461313	0.0	0.0	false	
line	+	302.34761205732286	35.13634246249627	0.0	0.0	false	
line	+	302.4612244377427	35.1365528517489	0.0	0.0	false	
line	+	302.59376898531065	35.167694150295446	0.0	0.0	false	
line	+	302.6885681873615	35.245278358328854	0.0	0.0	false	
line	+	302.8024566706177	35.29169710476481	0.0	0.0	false	
line	+	302.8786762626043	35.3846653008365	0.0	0.0	false	
line	+	302.95514834497476	35.49309737492216	0.0	0.0	false	
line	+	303.0507040103105	35.57035118987913	0.0	0.0	false	
line	+	303.08966193760153	35.709871165777386	0.0	0.0	false	
line	+	303.09044549656517	35.834028732567866	0.0	0.0	false	
line	+	303.05286893320726	35.94282710673399	0.0	0.0	false	
line	+	302.9384783974322	36.03635341660172	0.0	0.0	false	
line	+	302.80454714885707	36.09875719943993	0.0	0.0	false	
line	+	302.7088372369785	36.207516392965886	0.0	0.0	false	
line	+	302.63206899345494	36.28514979304047	0.0	0.0	false	
line	+	302.5743765451026	36.37825019452478	0.0	0.0	false	
line	+	302.5550548968583	36.502372652285345	0.0	0.0	false	
line	+	302.55498539682037	36.61098152737795	0.0	0.0	false	
line	+	302.57423952917816	36.735108091677745	0.0	0.0	false	
line	+	302.6129194799278	36.82819812503896	0.0	0.0	false	
line	+	302.69044208829774	36.905734069831276	0.0	0.0	false	
line	+	302.8069651197579	36.99866171252693	0.0	0.0	false	
line	+	302.9237799279663	37.09146296803772	0.0	0.0	false	
line	+	303.060242721695	37.16854604569411	0.0	0.0	false	
line	+	303.17716212286314	37.19902483492476	0.0	0.0	false	
line	+	303.29403288513544	37.2138672770707	0.0	0.0	false	
line	+	303.43041236870613	37.22844142977249	0.0	0.0	false	
line	+	303.5863108244046	37.24267498009884	0.0	0.0	false	
line	+	303.7033318233721	37.2570831918176	0.0	0.0	false	
line	+	303.8203985007355	37.271367139362056	0.0	0.0	false	
line	+	303.95755609976527	37.31630999443258	0.0	0.0	false	
line	+	304.0753864636232	37.361343121454134	0.0	0.0	false	
line	+	304.2135486821322	37.43698526872962	0.0	0.0	false	
line	+	304.31256675448867	37.49755483223873	0.0	0.0	false	
line	+	304.45084249582163	37.557389199818154	0.0	0.0	false	
line	+	304.6089074464238	37.616697202156466	0.0	0.0	false	
line	+	304.76723096982124	37.67577826139912	0.0	0.0	false	
line	+	304.944905125959	37.718715340552905	0.0	0.0	false	
line	+	305.10319242954176	37.76180996817293	0.0	0.0	false	
line	+	305.20339827319526	37.82157332970165	0.0	0.0	false	
line	+	305.2460163410947	37.91366478609273	0.0	0.0	false	
line	+	305.24942218025217	38.006678942161734	0.0	0.0	false	
line	+	305.215153849505	38.14712551968991	0.0	0.0	false	
