Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	109.14724321500316	-9.430608192593956	0.0	0.0	false	null
line	+	109.14724321500316	-9.430608192593956	0.0	0.0	false	
line	+	109.14970318043636	-9.43384342659539	0.0	0.0	false	
line	+	109.15011331948887	-9.436674350398363	0.0	0.0	false	
line	+	109.1517533292769	-9.438696354636802	0.0	0.0	false	
line	+	109.15298341257441	-9.44112280040376	0.0	0.0	false	
line	+	109.15339355870319	-9.443549299278324	0.0	0.0	false	
line	+	109.15380373975732	-9.446380218826771	0.0	0.0	false	
line	+	109.15421389799339	-9.448806716765004	0.0	0.0	false	
line	+	109.15380408923089	-9.451233272562513	0.0	0.0	false	
line	+	109.15257435151916	-9.454468725676024	0.0	0.0	false	
line	+	109.15093457086792	-9.457299779002948	0.0	0.0	false	
line	+	109.14888471954627	-9.459322005694077	0.0	0.0	false	
line	+	109.14683484415492	-9.46134422054296	0.0	0.0	false	
line	+	109.14478492613256	-9.462962002391372	0.0	0.0	false	
line	+	109.14314500777522	-9.46498417742832	0.0	0.0	false	
line	+	109.14150507015101	-9.467006344890587	0.0	0.0	false	
line	+	109.14068514220968	-9.46943289985868	0.0	0.0	false	
line	+	109.13904518074891	-9.471859477137471	0.0	0.0	false	
line	+	109.13781521002781	-9.474286036888293	0.0	0.0	false	
line	+	109.13617519673869	-9.476308179753683	0.0	0.0	false	
line	+	109.13330510298844	-9.477925910943116	0.0	0.0	false	
line	+	109.13043497883983	-9.478734776541945	0.0	0.0	false	
line	+	109.12715482537405	-9.47873477464466	0.0	0.0	false	
line	+	109.12469472547536	-9.477521489765476	0.0	0.0	false	
line	+	109.1214146282218	-9.475499328866501	0.0	0.0	false	
line	+	109.11936460828994	-9.473477173201143	0.0	0.0	false	
line	+	109.11772462296632	-9.471455018974163	0.0	0.0	false	
line	+	109.11649467971819	-9.469028450710727	0.0	0.0	false	
line	+	109.11485474909765	-9.466601862073311	0.0	0.0	false	
line	+	109.11239483795526	-9.464175228400943	0.0	0.0	false	
line	+	109.1095250083415	-9.460939713075286	0.0	0.0	false	
line	+	109.10706520098402	-9.458108621306483	0.0	0.0	false	
line	+	109.10501536891822	-9.456086382768792	0.0	0.0	false	
line	+	109.10255560219653	-9.453659680892152	0.0	0.0	false	
line	+	109.10050578958848	-9.45204183744764	0.0	0.0	false	
line	+	109.09681613003283	-9.449614994768105	0.0	0.0	false	
line	+	109.09394644445321	-9.447592616876978	0.0	0.0	false	
line	+	109.09107683704377	-9.44516579462905	0.0	0.0	false	
line	+	109.0886172463004	-9.442738996109552	0.0	0.0	false	
line	+	109.08738770802103	-9.439503484781676	0.0	0.0	false	
line	+	109.08697803134905	-9.437076909615172	0.0	0.0	false	
line	+	109.08697837634743	-9.434245961681524	0.0	0.0	false	
line	+	109.08738863530925	-9.431819483242721	0.0	0.0	false	
line	+	109.08984855290424	-9.430606500039524	0.0	0.0	false	
line	+	109.09312841609342	-9.428989162542566	0.0	0.0	false	
line	+	109.09476845651167	-9.426967219003423	0.0	0.0	false	
line	+	109.09558860653735	-9.42454077040838	0.0	0.0	false	
line	+	109.0955889979814	-9.420496559036506	0.0	0.0	false	
line	+	109.0955893892915	-9.416452347653035	0.0	0.0	false	
line	+	109.09558970224312	-9.413216978534521	0.0	0.0	false	
line	+	109.09558997600543	-9.41038603054506	0.0	0.0	false	
line	+	109.09477034064031	-9.407959425477044	0.0	0.0	false	
line	+	109.09395071673883	-9.405532818506844	0.0	0.0	false	
