Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	81.431375056956	-66.33251384377017	0.0	0.0	false	null
line	+	81.431375056956	-66.33251384377017	0.0	0.0	false	
line	+	81.41827489606015	-66.32968585784805	0.0	0.0	false	
line	+	81.41323513555537	-66.32645133479461	0.0	0.0	false	
line	+	81.40920438794993	-66.32402536754633	0.0	0.0	false	
line	+	81.40215316145145	-66.32119514823172	0.0	0.0	false	
line	+	81.39611051720848	-66.31876899209614	0.0	0.0	false	
line	+	81.3890622239214	-66.31674702286624	0.0	0.0	false	
line	+	81.38302149163262	-66.31593804389983	0.0	0.0	false	
line	+	81.37698054076394	-66.3163420942294	0.0	0.0	false	
line	+	81.3699316241905	-66.31795905017279	0.0	0.0	false	
line	+	81.36388997726151	-66.31836259295089	0.0	0.0	false	
line	+	81.35482798172822	-66.31836083619902	0.0	0.0	false	
line	+	81.34878730836895	-66.31795495115188	0.0	0.0	false	
line	+	81.34274758355318	-66.31714441086861	0.0	0.0	false	
line	+	81.33369052495839	-66.31511931949564	0.0	0.0	false	
line	+	81.33067688296472	-66.31228726012205	0.0	0.0	false	
line	+	81.32967601914231	-66.30986035046742	0.0	0.0	false	
line	+	81.32867534845022	-66.30743343440056	0.0	0.0	false	
line	+	81.32666851759504	-66.30500610873686	0.0	0.0	false	
line	+	81.3236558180066	-66.30257833458124	0.0	0.0	false	
line	+	81.31762406683174	-66.3005535576898	0.0	0.0	false	
line	+	81.30857500550435	-66.2985270063885	0.0	0.0	false	
line	+	81.30153659677224	-66.2973099213858	0.0	0.0	false	
line	+	81.29248687723675	-66.29609127660171	0.0	0.0	false	
line	+	81.28645587553396	-66.29487413392515	0.0	0.0	false	
line	+	81.28042545736534	-66.29365675762956	0.0	0.0	false	
line	+	81.2733935079228	-66.29162955939769	0.0	0.0	false	
line	+	81.26937989892107	-66.28960440267485	0.0	0.0	false	
line	+	81.26637654989484	-66.28677110108082	0.0	0.0	false	
line	+	81.2663923840561	-66.28353573826537	0.0	0.0	false	
line	+	81.26741357801457	-66.2803011680334	0.0	0.0	false	
line	+	81.27044689285218	-66.27666372317167	0.0	0.0	false	
line	+	81.27347373802867	-66.27423948049089	0.0	0.0	false	
line	+	81.27650181591207	-66.2714107584422	0.0	0.0	false	
line	+	81.27852253380213	-66.26898568366177	0.0	0.0	false	
line	+	81.28255077685596	-66.26696639915238	0.0	0.0	false	
line	+	81.28658002726762	-66.26454258971353	0.0	0.0	false	
line	+	81.28859922381919	-66.26211738400774	0.0	0.0	false	
line	+	81.29162257412327	-66.2596927882081	0.0	0.0	false	
line	+	81.29565280271768	-66.25645990234976	0.0	0.0	false	
line	+	81.29968199722246	-66.25322691200199	0.0	0.0	false	
line	+	81.30370878068757	-66.25039823796806	0.0	0.0	false	
line	+	81.30672927176968	-66.24797334837396	0.0	0.0	false	
line	+	81.31276604751659	-66.24393223474516	0.0	0.0	false	
line	+	81.31779713394724	-66.239890426074	0.0	0.0	false	
line	+	81.32282232768769	-66.23746613817768	0.0	0.0	false	
line	+	81.32784754487506	-66.234637266746	0.0	0.0	false	
line	+	81.33287072625998	-66.23221265372237	0.0	0.0	false	
line	+	81.33789377034114	-66.22938345719254	0.0	0.0	false	
line	+	81.34090923945229	-66.22655348233548	0.0	0.0	false	
line	+	81.34593025591629	-66.22372402577265	0.0	0.0	false	
line	+	81.3529555590822	-66.22129931400767	0.0	0.0	false	
line	+	81.3589761032697	-66.21927851104235	0.0	0.0	false	
line	+	81.36599740609107	-66.21847089356686	0.0	0.0	false	
line	+	81.37702994543362	-66.21725891315012	0.0	0.0	false	
line	+	81.38304718117693	-66.21685486132874	0.0	0.0	false	
line	+	81.3920726936243	-66.21645055677853	0.0	0.0	false	
line	+	81.40009494115517	-66.2156413774517	0.0	0.0	false	
line	+	81.40611062680628	-66.21402316787834	0.0	0.0	false	
line	+	81.41212590273062	-66.21280914629395	0.0	0.0	false	
line	+	81.41813968507003	-66.21078604922964	0.0	0.0	false	
line	+	81.42415305777999	-66.20916714024442	0.0	0.0	false	
line	+	81.43016630968276	-66.2079524193332	0.0	0.0	false	
line	+	81.43517581570882	-66.20633334222919	0.0	0.0	false	
line	+	81.44319089156139	-66.2043086719178	0.0	0.0	false	
line	+	81.448198840277	-66.20268917428157	0.0	0.0	false	
line	+	81.45320512832916	-66.20066509395835	0.0	0.0	false	
line	+	81.45921384474428	-66.19904482622921	0.0	0.0	false	
line	+	81.4662238578914	-66.19742383362411	0.0	0.0	false	
line	+	81.47223493772378	-66.19701632419277	0.0	0.0	false	
line	+	81.47924785831191	-66.19660800551667	0.0	0.0	false	
line	+	81.4862620996611	-66.19660379045247	0.0	0.0	false	
line	+	81.49327633859679	-66.1965992581262	0.0	0.0	false	
line	+	81.50229644605906	-66.19699738523634	0.0	0.0	false	
line	+	81.50931654049162	-66.1982053890965	0.0	0.0	false	
line	+	81.51533717427068	-66.19981831144898	0.0	0.0	false	
line	+	81.5203584456078	-66.20183626871801	0.0	0.0	false	
line	+	81.52538269349208	-66.20425848362959	0.0	0.0	false	
line	+	81.53241277040539	-66.20667870264435	0.0	0.0	false	
line	+	81.53944179485006	-66.20869418295095	0.0	0.0	false	
line	+	81.545464356184	-66.20990151548972	0.0	0.0	false	
line	+	81.55149008643389	-66.21151303405091	0.0	0.0	false	
line	+	81.55751658583227	-66.21312431855674	0.0	0.0	false	
line	+	81.56454660555153	-66.21473424153682	0.0	0.0	false	
line	+	81.57158043730857	-66.21674826544846	0.0	0.0	false	
line	+	81.57760946860893	-66.21835876948414	0.0	0.0	false	
line	+	81.58263631107741	-66.21997029006778	0.0	0.0	false	
line	+	81.58966983928397	-66.22157907476254	0.0	0.0	false	
line	+	81.59670426415693	-66.22318754069505	0.0	0.0	false	
line	+	81.6027296053175	-66.22398823087435	0.0	0.0	false	
line	+	81.60875532878276	-66.22478868717087	0.0	0.0	false	
line	+	81.61578461422982	-66.22558745105034	0.0	0.0	false	
line	+	81.62282182054318	-66.22719473330297	0.0	0.0	false	
line	+	81.62785712894458	-66.22920920717858	0.0	0.0	false	
line	+	81.63188983876879	-66.2312250867764	0.0	0.0	false	
line	+	81.63692271085674	-66.23283484850491	0.0	0.0	false	
line	+	81.64196027149802	-66.2348488649228	0.0	0.0	false	
line	+	81.64599912186307	-66.2372687958289	0.0	0.0	false	
line	+	81.65004292428875	-66.24009303927627	0.0	0.0	false	
line	+	81.65207989933529	-66.24292058295366	0.0	0.0	false	
line	+	81.65210937269546	-66.24575150583651	0.0	0.0	false	
line	+	81.65213464122581	-66.24817801114649	0.0	0.0	false	
line	+	81.65217255380435	-66.25181776908258	0.0	0.0	false	
line	+	81.65220204948471	-66.25464869189989	0.0	0.0	false	
line	+	81.65022684133268	-66.25788741388585	0.0	0.0	false	
line	+	81.64825112604618	-66.26112611076505	0.0	0.0	false	
line	+	81.64426137110286	-66.26396366939223	0.0	0.0	false	
line	+	81.64127553706268	-66.26679950237983	0.0	0.0	false	
line	+	81.63928995386789	-66.26922924969897	0.0	0.0	false	
line	+	81.63630293665801	-66.27206498722045	0.0	0.0	false	
line	+	81.63532158583914	-66.27449308626636	0.0	0.0	false	
line	+	81.63534921730994	-66.27732401217263	0.0	0.0	false	
line	+	81.63436757023419	-66.27975210520813	0.0	0.0	false	
line	+	81.63439510102435	-66.28258303129125	0.0	0.0	false	
line	+	81.63240761078094	-66.28501269077624	0.0	0.0	false	
line	+	81.63042360761935	-66.28784674299916	0.0	0.0	false	
line	+	81.62742956146275	-66.29027789207085	0.0	0.0	false	
