Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	85.81525770962907	-69.79603944044496	0.0	0.0	false	null
line	+	85.81525770962907	-69.79603944044496	0.0	0.0	false	
line	+	85.81051439498417	-69.79416708388568	0.0	0.0	false	
line	+	85.80644903353758	-69.79346483137383	0.0	0.0	false	
line	+	85.7996737094937	-69.79276228284019	0.0	0.0	false	
line	+	85.79560856634919	-69.79252786110202	0.0	0.0	false	
line	+	85.78883390456495	-69.79182489715164	0.0	0.0	false	
line	+	85.78409221113381	-69.79112203192886	0.0	0.0	false	
line	+	85.7800283167111	-69.79041917195033	0.0	0.0	false	
line	+	85.77596426843267	-69.78995025852825	0.0	0.0	false	
line	+	85.77189993107024	-69.78971529164002	0.0	0.0	false	
line	+	85.76783568427035	-69.78948023130366	0.0	0.0	false	
line	+	85.7637726479712	-69.78877699764033	0.0	0.0	false	
line	+	85.75970867256001	-69.78854175044427	0.0	0.0	false	
line	+	85.75564608797626	-69.78783832998678	0.0	0.0	false	
line	+	85.74955236027772	-69.78690004417848	0.0	0.0	false	
line	+	85.74549119318054	-69.78596235043415	0.0	0.0	false	
line	+	85.73940094953493	-69.78432159502339	0.0	0.0	false	
line	+	85.73534248010921	-69.78291558840455	0.0	0.0	false	
line	+	85.73196174790345	-69.781509805229	0.0	0.0	false	
line	+	85.7279043148021	-69.78010362779366	0.0	0.0	false	
line	+	85.72520360919214	-69.77822996535131	0.0	0.0	false	
line	+	85.72250033140313	-69.77705838088808	0.0	0.0	false	
line	+	85.72047748829338	-69.77518499651474	0.0	0.0	false	
line	+	85.71710221455054	-69.77307680987855	0.0	0.0	false	
line	+	85.71440004602694	-69.77190510148208	0.0	0.0	false	
line	+	85.71237615696448	-69.77049970376507	0.0	0.0	false	
line	+	85.70967689830502	-69.768859843742	0.0	0.0	false	
line	+	85.70765479656721	-69.76722035226025	0.0	0.0	false	
line	+	85.70766660745616	-69.76487995571979	0.0	0.0	false	
line	+	85.70767487344175	-69.76324167814276	0.0	0.0	false	
line	+	85.70768431863245	-69.76136936091262	0.0	0.0	false	
line	+	85.70972554897652	-69.75903017770753	0.0	0.0	false	
line	+	85.71311800847495	-69.75692579087219	0.0	0.0	false	
line	+	85.71650546241662	-69.75575749768119	0.0	0.0	false	
line	+	85.71989149683506	-69.75482317920742	0.0	0.0	false	
line	+	85.72463084654359	-69.75365544806297	0.0	0.0	false	
line	+	85.7273437602264	-69.75178448285419	0.0	0.0	false	
line	+	85.72937813025484	-69.75038123157671	0.0	0.0	false	
line	+	85.73073700054638	-69.74874359831499	0.0	0.0	false	
line	+	85.73209475083506	-69.74733999438618	0.0	0.0	false	
line	+	85.73277716572228	-69.74570202928598	0.0	0.0	false	
line	+	85.73345858064769	-69.74429810135145	0.0	0.0	false	
line	+	85.73481762286735	-69.74242639684184	0.0	0.0	false	
line	+	85.73617556050408	-69.74078872167973	0.0	0.0	false	
line	+	85.73820828646012	-69.73938536857712	0.0	0.0	false	
line	+	85.74024074263116	-69.73798199204315	0.0	0.0	false	
line	+	85.74362366359027	-69.73681317839231	0.0	0.0	false	
line	+	85.7476812023813	-69.73587859609952	0.0	0.0	false	
line	+	85.75173769109028	-69.73517796033254	0.0	0.0	false	
line	+	85.75714529300484	-69.7344776740554	0.0	0.0	false	
line	+	85.76120061276546	-69.73401086049016	0.0	0.0	false	
line	+	85.76593141477757	-69.73354414008793	0.0	0.0	false	
line	+	85.76998636165068	-69.73307712443516	0.0	0.0	false	
line	+	85.77539282221618	-69.73237627849883	0.0	0.0	false	
line	+	85.77944733633183	-69.73190904523756	0.0	0.0	false	
line	+	85.7835016713517	-69.73144171872758	0.0	0.0	false	
line	+	85.78890698592441	-69.7309744983376	0.0	0.0	false	
line	+	85.79296069747554	-69.73074099428095	0.0	0.0	false	
line	+	85.79904134918648	-69.73003950339366	0.0	0.0	false	
line	+	85.80309464640465	-69.73003980630762	0.0	0.0	false	
line	+	85.80849897932735	-69.73027410522714	0.0	0.0	false	
line	+	85.81390342068634	-69.73121035851052	0.0	0.0	false	
line	+	85.81863262634721	-69.73167838417547	0.0	0.0	false	
line	+	85.82674026349699	-69.73238011583587	0.0	0.0	false	
line	+	85.83079437528716	-69.73284786183659	0.0	0.0	false	
line	+	85.83620070335783	-69.73401747147892	0.0	0.0	false	
line	+	85.84025591367623	-69.73495307990144	0.0	0.0	false	
line	+	85.84431181542155	-69.73612263503153	0.0	0.0	false	
line	+	85.84769275475821	-69.73752626632727	0.0	0.0	false	
line	+	85.85039830946897	-69.73892997265156	0.0	0.0	false	
line	+	85.85242834511078	-69.7403337851029	0.0	0.0	false	
line	+	85.85513502599056	-69.74197145871553	0.0	0.0	false	
line	+	85.85784164356448	-69.74337505082454	0.0	0.0	false	
line	+	85.86054862051205	-69.74477860139135	0.0	0.0	false	
line	+	85.86325541430165	-69.74594807046964	0.0	0.0	false	
line	+	85.86596308017394	-69.74735153793654	0.0	0.0	false	
line	+	85.86867110560539	-69.7487549638373	0.0	0.0	false	
line	+	85.87002772387149	-69.75039282085793	0.0	0.0	false	
line	+	85.87138391965877	-69.75179662753412	0.0	0.0	false	
line	+	85.87138834937863	-69.75343490690314	0.0	0.0	false	
line	+	85.87274612674585	-69.75530678292667	0.0	0.0	false	
line	+	85.8727513109763	-69.75717910216389	0.0	0.0	false	
line	+	85.87207873792644	-69.75858356454948	0.0	0.0	false	
line	+	85.8714067087675	-69.76022206428186	0.0	0.0	false	
line	+	85.87073457539259	-69.76186056145617	0.0	0.0	false	
line	+	85.86938510746023	-69.76326522879285	0.0	0.0	false	
line	+	85.86668272746726	-69.76490433288706	0.0	0.0	false	
line	+	85.86195083472325	-69.76701203569894	0.0	0.0	false	
line	+	85.85789431312773	-69.76888540572658	0.0	0.0	false	
line	+	85.85383619399383	-69.77029060262991	0.0	0.0	false	
line	+	85.84977792864768	-69.77192974624856	0.0	0.0	false	
line	+	85.84707218966136	-69.77310047017818	0.0	0.0	false	
line	+	85.84572042907485	-69.77450495654283	0.0	0.0	false	
line	+	85.84504550591419	-69.77590931580369	0.0	0.0	false	
line	+	85.84504789687855	-69.77754759570624	0.0	0.0	false	
line	+	85.84572741062212	-69.77918575623879	0.0	0.0	false	
line	+	85.84776100800883	-69.78058962243644	0.0	0.0	false	
line	+	85.84911843716904	-69.78246168015055	0.0	0.0	false	
line	+	85.85115257593128	-69.78386550732023	0.0	0.0	false	
line	+	85.85250966781541	-69.78526945903877	0.0	0.0	false	
line	+	85.85251221501622	-69.78667369888053	0.0	0.0	false	
line	+	85.85183735480885	-69.7880780841132	0.0	0.0	false	
line	+	85.84913043319847	-69.78971691957886	0.0	0.0	false	
line	+	85.84710023941366	-69.79112154896718	0.0	0.0	false	
line	+	85.84371434679034	-69.79229234615609	0.0	0.0	false	
line	+	85.84100565904745	-69.79346297721645	0.0	0.0	false	
line	+	85.83761879272018	-69.79439961766427	0.0	0.0	false	
line	+	85.83355398452113	-69.79533626854591	0.0	0.0	false	
line	+	85.82948864599564	-69.79603878595591	0.0	0.0	false	
line	*	85.81525770962907	-69.79603944044496	0.0	0.0	false	
line	+	86.12917374600464	-69.3843433137698	0.0	0.0	false	null
line	+	86.12917374600464	-69.3843433137698	0.0	0.0	false	
line	+	86.12342688317406	-69.38595940477211	0.0	0.0	false	
line	+	86.11653255819513	-69.3867660845051	0.0	0.0	false	
line	+	86.10849141896901	-69.3867632165753	0.0	0.0	false	
line	+	86.10045028201141	-69.38675997687727	0.0	0.0	false	
line	+	86.09356092007127	-69.38594806246454	0.0	0.0	false	
line	+	86.08782560519829	-69.38392318946535	0.0	0.0	false	
line	+	86.08323984186538	-69.38189873419975	0.0	0.0	false	
line	+	86.07750475323837	-69.38027794157692	0.0	0.0	false	
line	+	86.07407278275934	-69.37744504039757	0.0	0.0	false	
line	+	86.07408785523866	-69.37420967551078	0.0	0.0	false	
line	+	86.07410292295586	-69.37097431064839	0.0	0.0	false	
line	+	86.0752619838114	-69.36854844653261	0.0	0.0	false	
line	+	86.07871605244692	-69.36612385568334	0.0	0.0	false	
line	+	86.08331514042503	-69.36410422320682	0.0	0.0	false	
line	+	86.08562019446589	-69.36167888880883	0.0	0.0	false	
line	+	86.09365956188952	-69.35966071036641	0.0	0.0	false	
line	+	86.10169333088942	-69.35885542249848	0.0	0.0	false	
line	+	86.10857805851991	-69.35845375211824	0.0	0.0	false	
line	+	86.11546142281202	-69.35845622982157	0.0	0.0	false	
line	+	86.12349010316643	-69.35926761772888	0.0	0.0	false	
line	+	86.13037290075468	-69.35967392553313	0.0	0.0	false	
line	+	86.13725525866742	-69.3604843816857	0.0	0.0	false	
line	+	86.14528496389697	-69.36169918328221	0.0	0.0	false	
line	+	86.15102020232545	-69.36331773925325	0.0	0.0	false	
line	+	86.15216517226817	-69.3657444175674	0.0	0.0	false	
line	+	86.15216223562167	-69.36857536544217	0.0	0.0	false	
line	+	86.14986392749378	-69.37100158136248	0.0	0.0	false	
line	+	86.14641707798748	-69.3734275849185	0.0	0.0	false	
line	+	86.1441176063132	-69.37585372486822	0.0	0.0	false	
line	+	86.14181761714084	-69.37827983440887	0.0	0.0	false	
line	*	86.12917374600464	-69.3843433137698	0.0	0.0	false	
line	+	85.65656244967481	-69.11692020493975	0.0	0.0	false	null
line	+	85.65656244967481	-69.11692020493975	0.0	0.0	false	
line	+	85.64975246264795	-69.11813165044201	0.0	0.0	false	
line	+	85.64294379908776	-69.11853398442507	0.0	0.0	false	
line	+	85.63613721502486	-69.11812720710432	0.0	0.0	false	
line	+	85.62933346600158	-69.11691131876233	0.0	0.0	false	
line	+	85.62139743410329	-69.11529023200418	0.0	0.0	false	
line	+	85.61573132291016	-69.11366989364608	0.0	0.0	false	
line	+	85.60892842800185	-69.11285761940815	0.0	0.0	false	
line	+	85.60211886339584	-69.11366275884681	0.0	0.0	false	
line	+	85.59643941204554	-69.11527715056222	0.0	0.0	false	
line	+	85.5907591218656	-69.11689135479658	0.0	0.0	false	
line	+	85.58394976231344	-69.11729135460867	0.0	0.0	false	
line	+	85.57600557421358	-69.11769027710626	0.0	0.0	false	
line	+	85.56806352064801	-69.11768441261894	0.0	0.0	false	
line	+	85.56126369996466	-69.11646583375675	0.0	0.0	false	
line	+	85.55560174361017	-69.11484351606437	0.0	0.0	false	
line	+	85.54994062739405	-69.11322101210676	0.0	0.0	false	
line	+	85.54428321458523	-69.11119390205855	0.0	0.0	false	
line	+	85.53862685043805	-69.1091666060261	0.0	0.0	false	
line	+	85.53410861583663	-69.10673579595523	0.0	0.0	false	
line	+	85.53185915158606	-69.10430708750216	0.0	0.0	false	
line	+	85.53188388375258	-69.1010717303772	0.0	0.0	false	
line	+	85.53190860820528	-69.09783637327214	0.0	0.0	false	
line	+	85.53306363723108	-69.09500653426068	0.0	0.0	false	
line	+	85.5342183672983	-69.09217668750269	0.0	0.0	false	
line	+	85.53650590718824	-69.08934790874268	0.0	0.0	false	
line	+	85.53878989447887	-69.08692351930196	0.0	0.0	false	
line	+	85.54220623387125	-69.0845001376743	0.0	0.0	false	
line	+	85.54675173641851	-69.08248211619494	0.0	0.0	false	
line	+	85.55129640114376	-69.08046397448064	0.0	0.0	false	
line	+	85.55584287337467	-69.0780412925342	0.0	0.0	false	
line	+	85.55812354071179	-69.07561664624892	0.0	0.0	false	
line	+	85.55927142889516	-69.07319105150549	0.0	0.0	false	
line	+	85.56041906275775	-69.07076544909047	0.0	0.0	false	
line	+	85.56156644238807	-69.06833983900547	0.0	0.0	false	
line	+	85.5638454662668	-69.06591511673737	0.0	0.0	false	
line	+	85.56612398577137	-69.0634903642176	0.0	0.0	false	
line	+	85.5740556296546	-69.06187863735067	0.0	0.0	false	
line	+	85.58198394663896	-69.06067096443515	0.0	0.0	false	
line	+	85.58991340416422	-69.05905850484949	0.0	0.0	false	
line	+	85.59783982750932	-69.05785009955976	0.0	0.0	false	
line	+	85.60689679825256	-69.05664193988063	0.0	0.0	false	
line	+	85.61368847742924	-69.05583661166148	0.0	0.0	false	
line	+	85.61935126088895	-69.05422165096113	0.0	0.0	false	
line	+	85.62501457652426	-69.05220208255679	0.0	0.0	false	
line	+	85.63180545613031	-69.05099161647573	0.0	0.0	false	
line	+	85.63859447049674	-69.05018530258502	0.0	0.0	false	
line	+	85.64538496655038	-69.0485698780771	0.0	0.0	false	
line	+	85.652173597295	-69.04735860584904	0.0	0.0	false	
line	+	85.66009235938651	-69.04614732594071	0.0	0.0	false	
line	+	85.66688002235159	-69.04453105066266	0.0	0.0	false	
line	+	85.6736676230229	-69.04210566456823	0.0	0.0	false	
line	+	85.68045269207583	-69.0408932732994	0.0	0.0	false	
line	+	85.68610694249969	-69.03887168932329	0.0	0.0	false	
line	+	85.69289055361216	-69.03684996364429	0.0	0.0	false	
line	+	85.69854260658738	-69.0352323907847	0.0	0.0	false	
line	+	85.70532429131836	-69.0344234366855	0.0	0.0	false	
line	+	85.7121054761839	-69.033614214346	0.0	0.0	false	
line	+	85.71888652541563	-69.0332091449397	0.0	0.0	false	
line	+	85.72792824285659	-69.03320786333998	0.0	0.0	false	
line	+	85.73583974460837	-69.03320635075436	0.0	0.0	false	
line	+	85.74262263404768	-69.03401360578026	0.0	0.0	false	
line	+	85.7494069489048	-69.03522501345012	0.0	0.0	false	
line	+	85.75280383884873	-69.03765051112293	0.0	0.0	false	
line	+	85.75168017640956	-69.04048180845847	0.0	0.0	false	
line	+	85.74716313382541	-69.04290966139246	0.0	0.0	false	
line	+	85.7415134707837	-69.04493325757134	0.0	0.0	false	
line	+	85.73473118614243	-69.0465524851277	0.0	0.0	false	
line	+	85.73021044473978	-69.04857547039711	0.0	0.0	false	
line	+	85.73021503256788	-69.05181083917107	0.0	0.0	false	
line	+	85.7302190480888	-69.05464178683538	0.0	0.0	false	
line	+	85.73248661071256	-69.05787673038385	0.0	0.0	false	
line	+	85.73588581710334	-69.06070698413801	0.0	0.0	false	
line	+	85.74041844158387	-69.06394132298512	0.0	0.0	false	
line	+	85.74381878788148	-69.06636699855852	0.0	0.0	false	
line	+	85.74495578801961	-69.0687932262288	0.0	0.0	false	
line	+	85.74609304000577	-69.0712194463669	0.0	0.0	false	
line	+	85.74609997855913	-69.07445481454846	0.0	0.0	false	
line	+	85.74497271641894	-69.07688164679813	0.0	0.0	false	
line	+	85.7404489521316	-69.08011816498949	0.0	0.0	false	
line	+	85.73705525151826	-69.08254547544735	0.0	0.0	false	
line	+	85.73252729525743	-69.08456852184857	0.0	0.0	false	
line	+	85.72799850231996	-69.08659144891749	0.0	0.0	false	
line	+	85.72346932253637	-69.08901867773625	0.0	0.0	false	
line	+	85.71893913839057	-69.09144578718147	0.0	0.0	false	
line	+	85.71440766687249	-69.0934683560767	0.0	0.0	false	
line	+	85.70874174911003	-69.09508645161112	0.0	0.0	false	
line	+	85.70307499353092	-69.09670436038719	0.0	0.0	false	
line	+	85.6974074000353	-69.09832208236357	0.0	0.0	false	
line	+	85.69173896852374	-69.0999396174986	0.0	0.0	false	
line	+	85.68606969889626	-69.10155696575089	0.0	0.0	false	
line	+	85.68266664063934	-69.1039832010979	0.0	0.0	false	
line	+	85.67926282742184	-69.10640936910744	0.0	0.0	false	
line	+	85.67699238119535	-69.10883561930112	0.0	0.0	false	
line	+	85.67245244216394	-69.11166592415663	0.0	0.0	false	
line	+	85.66791248177341	-69.11368726696716	0.0	0.0	false	
line	*	85.65656244967481	-69.11692020493975	0.0	0.0	false	
line	+	85.72333198338839	-68.96486138150335	0.0	0.0	false	null
line	+	85.72333198338839	-68.96486138150335	0.0	0.0	false	
line	+	85.71544412968703	-68.96364905349833	0.0	0.0	false	
line	+	85.70868390366758	-68.96284072335662	0.0	0.0	false	
line	+	85.70417702075761	-68.96081880983608	0.0	0.0	false	
line	+	85.69403944160854	-68.95677459647955	0.0	0.0	false	
line	+	85.68840895168498	-68.9547522298941	0.0	0.0	false	
line	+	85.68615799539509	-68.95232554590224	0.0	0.0	false	
line	+	85.6850337358207	-68.94949450733738	0.0	0.0	false	
line	+	85.68616179544387	-68.94585480409332	0.0	0.0	false	
line	+	85.69066567064144	-68.94342855779404	0.0	0.0	false	
line	+	85.69516848270487	-68.94140661406101	0.0	0.0	false	
line	+	85.70079587560843	-68.93938454413133	0.0	0.0	false	
line	+	85.70867301856416	-68.9377665988264	0.0	0.0	false	
line	+	85.71542436300018	-68.93695724413297	0.0	0.0	false	
line	+	85.72330134014766	-68.9369563094198	0.0	0.0	false	
line	+	85.73117949236962	-68.93776385393241	0.0	0.0	false	
line	+	85.73793285663993	-68.93857129447775	0.0	0.0	false	
line	+	85.7435629395786	-68.94018760719227	0.0	0.0	false	
line	+	85.75031937707965	-68.94180340027751	0.0	0.0	false	
line	+	85.75707574154879	-68.94301450470455	0.0	0.0	false	
line	+	85.76608538176521	-68.94462889463856	0.0	0.0	false	
line	+	85.77172040601604	-68.94664869963887	0.0	0.0	false	
line	+	85.77285429776305	-68.94907474372455	0.0	0.0	false	
line	+	85.77398843917393	-68.95150078022465	0.0	0.0	false	
line	+	85.76949208994756	-68.95392922197638	0.0	0.0	false	
line	+	85.76274103751723	-68.95595397804338	0.0	0.0	false	
line	+	85.75598770090673	-68.95757404608207	0.0	0.0	false	
line	+	85.74810785310032	-68.95959859506338	0.0	0.0	false	
line	+	85.7424796411598	-68.96162222354734	0.0	0.0	false	
line	+	85.7379770407577	-68.96364541406113	0.0	0.0	false	
line	*	85.72333198338839	-68.96486138150335	0.0	0.0	false	
