Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	119.19073625704848	-59.16639189483355	0.0	0.0	false	null
line	+	119.19073625704848	-59.16639189483355	0.0	0.0	false	
line	+	119.18284735428408	-59.164705173540604	0.0	0.0	false	
line	+	119.17824518319331	-59.16436698250479	0.0	0.0	false	
line	+	119.17364428850168	-59.16301757611479	0.0	0.0	false	
line	+	119.1690433163528	-59.162005024755096	0.0	0.0	false	
line	+	119.16444261656322	-59.160992310851015	0.0	0.0	false	
line	+	119.15984165811221	-59.160316451939124	0.0	0.0	false	
line	+	119.15589885681806	-59.159303706698566	0.0	0.0	false	
line	+	119.15129829424951	-59.15862754593218	0.0	0.0	false	
line	+	119.14669725305512	-59.15828824008826	0.0	0.0	false	
line	+	119.14275367600291	-59.15794913176175	0.0	0.0	false	
line	+	119.13749544451332	-59.15760914067584	0.0	0.0	false	
line	+	119.1328938808344	-59.157606364496345	0.0	0.0	false	
line	+	119.12829315965124	-59.15726640834624	0.0	0.0	false	
line	+	119.12303607039561	-59.15658881599839	0.0	0.0	false	
line	+	119.11843464521982	-59.1565855288234	0.0	0.0	false	
line	+	119.11449154485166	-59.15624556456565	0.0	0.0	false	
line	+	119.11054852283901	-59.15590548089694	0.0	0.0	false	
line	+	119.10660663447143	-59.155228260634544	0.0	0.0	false	
line	+	119.09806489250293	-59.15420989683455	0.0	0.0	false	
line	+	119.09412226839824	-59.153869315725565	0.0	0.0	false	
line	+	119.08952243556111	-59.153527989708365	0.0	0.0	false	
line	+	119.08558123729206	-59.152850132926034	0.0	0.0	false	
line	+	119.08163889412998	-59.15250917379465	0.0	0.0	false	
line	+	119.07769930913344	-59.15149406146201	0.0	0.0	false	
line	+	119.074418558191	-59.150142518145294	0.0	0.0	false	
line	+	119.07376960666957	-59.14811971184756	0.0	0.0	false	
line	+	119.07772208098652	-59.14576477399118	0.0	0.0	false	
line	+	119.08166881010153	-59.14475778392242	0.0	0.0	false	
line	+	119.08561404549464	-59.14408769117109	0.0	0.0	false	
line	+	119.08955790376822	-59.14375449586247	0.0	0.0	false	
line	+	119.09350168524358	-59.143421181051195	0.0	0.0	false	
line	+	119.09679175722033	-59.14207610662797	0.0	0.0	false	
line	+	119.10139344202301	-59.14140612439839	0.0	0.0	false	
line	+	119.10468301019979	-59.14006085049067	0.0	0.0	false	
line	+	119.10928632613403	-59.13871655485486	0.0	0.0	false	
line	+	119.11192035278583	-59.136696534569694	0.0	0.0	false	
line	+	119.11389812553509	-59.13433894128315	0.0	0.0	false	
line	+	119.11521778219134	-59.13231783940088	0.0	0.0	false	
line	+	119.11719412477919	-59.130297213259645	0.0	0.0	false	
line	+	119.11917116466829	-59.12793953982541	0.0	0.0	false	
line	+	119.12049026337148	-59.12591838446805	0.0	0.0	false	
line	+	119.1218092063363	-59.12389721573434	0.0	0.0	false	
line	+	119.12247221107609	-59.12153855716518	0.0	0.0	false	
line	+	119.1224775979499	-59.119516453383824	0.0	0.0	false	
line	+	119.12117070181968	-59.11715640415959	0.0	0.0	false	
line	+	119.11855089621561	-59.114795387209405	0.0	0.0	false	
line	+	119.117243501293	-59.112772315794686	0.0	0.0	false	
line	+	119.11462430109566	-59.110411219745004	0.0	0.0	false	
line	+	119.1120034608942	-59.108724105388674	0.0	0.0	false	
line	+	119.11004029416164	-59.106700446241355	0.0	0.0	false	
line	+	119.1087337098347	-59.104677289280566	0.0	0.0	false	
line	+	119.10939724144777	-59.10231869736714	0.0	0.0	false	
line	+	119.11202746348943	-59.100635692009206	0.0	0.0	false	
line	+	119.1140021663903	-59.09861511426637	0.0	0.0	false	
line	+	119.11597663648699	-59.09659450651614	0.0	0.0	false	
line	+	119.11795087382275	-59.09457386876339	0.0	0.0	false	
line	+	119.1212352980974	-59.09322817632773	0.0	0.0	false	
line	+	119.12583167683842	-59.09188329521039	0.0	0.0	false	
line	+	119.1297683139715	-59.09188589867889	0.0	0.0	false	
line	+	119.13436105802124	-59.091888785349326	0.0	0.0	false	
line	+	119.1396099092713	-59.09189188566347	0.0	0.0	false	
line	+	119.14420265486063	-59.09189442454278	0.0	0.0	false	
line	+	119.1481386497641	-59.092233489011875	0.0	0.0	false	
line	+	119.15207532849293	-59.09223541679111	0.0	0.0	false	
line	+	119.15666812087734	-59.092237515155766	0.0	0.0	false	
line	+	119.16060480049082	-59.092239184573046	0.0	0.0	false	
line	+	119.1645414804697	-59.092240734746326	0.0	0.0	false	
line	+	119.16847816078696	-59.092242165675586	0.0	0.0	false	
line	+	119.17241524757222	-59.09190645979399	0.0	0.0	false	
line	+	119.17635225727028	-59.09157063464414	0.0	0.0	false	
line	+	119.18028886107797	-59.091571707819625	0.0	0.0	false	
line	+	119.18422575521473	-59.091235644153755	0.0	0.0	false	
line	+	119.19275498081713	-59.091237301928395	0.0	0.0	false	
line	+	119.19669154672492	-59.09123787825768	0.0	0.0	false	
line	+	119.20062824168008	-59.090901317719386	0.0	0.0	false	
line	+	119.20456476911639	-59.0909016555642	0.0	0.0	false	
line	+	119.20981351113653	-59.09056490290717	0.0	0.0	false	
line	+	119.21440606858566	-59.08989092560136	0.0	0.0	false	
line	+	119.21965450123061	-59.08921675784981	0.0	0.0	false	
line	+	119.22359064197222	-59.0885424841193	0.0	0.0	false	
line	+	119.22818265784794	-59.087868019962556	0.0	0.0	false	
line	+	119.23277486694707	-59.08786742878759	0.0	0.0	false	
line	+	119.23671082045752	-59.08752977528556	0.0	0.0	false	
line	+	119.24195900743048	-59.08752874198174	0.0	0.0	false	
line	+	119.24589514743752	-59.0875278279053	0.0	0.0	false	
line	+	119.25048731049789	-59.08752661079274	0.0	0.0	false	
line	+	119.25507947321455	-59.08752523139853	0.0	0.0	false	
line	+	119.25901561237981	-59.08752391989775	0.0	0.0	false	
line	+	119.26295175123389	-59.08752248916968	0.0	0.0	false	
line	+	119.26688788974981	-59.08752093921433	0.0	0.0	false	
line	+	119.27213664747525	-59.087855704647644	0.0	0.0	false	
line	+	119.27607343606145	-59.08819089396346	0.0	0.0	false	
line	+	119.28001095257063	-59.08886298147759	0.0	0.0	false	
line	+	119.28394931308902	-59.089871967122306	0.0	0.0	false	
line	+	119.28723254019427	-59.09121822344827	0.0	0.0	false	
line	+	119.29182672925461	-59.09188958030165	0.0	0.0	false	
line	+	119.295765784894	-59.09289820781491	0.0	0.0	false	
line	+	119.29839444600192	-59.09458161188802	0.0	0.0	false	
line	+	119.30102336523373	-59.096264962781724	0.0	0.0	false	
line	+	119.30430787475815	-59.097610787653146	0.0	0.0	false	
line	+	119.30628288769181	-59.09996852229611	0.0	0.0	false	
line	+	119.30694464448914	-59.10199015723611	0.0	0.0	false	
line	+	119.30563746485223	-59.10401319537868	0.0	0.0	false	
line	+	119.30367375404906	-59.10603667600579	0.0	0.0	false	
line	+	119.30039697995923	-59.10806100846468	0.0	0.0	false	
line	+	119.29843272806764	-59.110084409925165	0.0	0.0	false	
line	+	119.29581094406095	-59.11177118029242	0.0	0.0	false	
line	+	119.29450273459149	-59.113794106441894	0.0	0.0	false	
line	+	119.29319437074945	-59.115817019428135	0.0	0.0	false	
line	+	119.29188585250495	-59.117839919249334	0.0	0.0	false	
line	+	119.29189046377694	-59.11986202354834	0.0	0.0	false	
line	+	119.29320843706604	-59.12188333218175	0.0	0.0	false	
line	+	119.29715180254993	-59.12322893502393	0.0	0.0	false	
line	+	119.30109547784245	-59.12457441830831	0.0	0.0	false	
line	+	119.30503856483486	-59.12558276472419	0.0	0.0	false	
line	+	119.30898188398243	-59.12659099161067	0.0	0.0	false	
line	+	119.312924459514	-59.12726208171855	0.0	0.0	false	
line	+	119.3168671895355	-59.12793305233722	0.0	0.0	false	
line	+	119.32015535877197	-59.12927847666033	0.0	0.0	false	
line	+	119.3241017200885	-59.130960279564434	0.0	0.0	false	
line	+	119.32870535553329	-59.13264138405214	0.0	0.0	false	
line	+	119.33068291911486	-59.13466173060124	0.0	0.0	false	
line	+	119.32740276699245	-59.13601270933853	0.0	0.0	false	
line	+	119.32280840180432	-59.137364713202096	0.0	0.0	false	
line	+	119.31952872135756	-59.139052510625206	0.0	0.0	false	
line	+	119.31558967063364	-59.14006670676873	0.0	0.0	false	
line	+	119.31165038658189	-59.141080783685574	0.0	0.0	false	
line	+	119.30836886880151	-59.142431282613444	0.0	0.0	false	
line	+	119.30442909886621	-59.143445140963095	0.0	0.0	false	
line	+	119.29983282945925	-59.144796333642034	0.0	0.0	false	
line	+	119.29589172587995	-59.14547291623378	0.0	0.0	false	
line	+	119.29195200643873	-59.14682341426883	0.0	0.0	false	
line	+	119.28801051376276	-59.14749975823541	0.0	0.0	false	
line	+	119.28406955774105	-59.1485130002869	0.0	0.0	false	
line	+	119.28012836841542	-59.1495261230245	0.0	0.0	false	
line	+	119.27552910679948	-59.15020242251904	0.0	0.0	false	
line	+	119.27158747018449	-59.15121528667795	0.0	0.0	false	
line	+	119.26764506953322	-59.151891013975145	0.0	0.0	false	
line	+	119.2637025132173	-59.15256662188255	0.0	0.0	false	
line	+	119.25910162531318	-59.15256830592195	0.0	0.0	false	
line	+	119.25515800676881	-59.15256961997048	0.0	0.0	false	
line	+	119.25121438793865	-59.15257081456012	0.0	0.0	false	
line	+	119.24727076884976	-59.15257188969083	0.0	0.0	false	
line	+	119.24332744080901	-59.152909862957074	0.0	0.0	false	
line	+	119.23872724397673	-59.15392187974842	0.0	0.0	false	
line	+	119.23412697576781	-59.15527075160582	0.0	0.0	false	
line	+	119.23018336885582	-59.15594534436599	0.0	0.0	false	
line	+	119.22558237531128	-59.156956896698304	0.0	0.0	false	
line	+	119.22163856105168	-59.15830526590357	0.0	0.0	false	
line	+	119.21769435824436	-59.158979480387394	0.0	0.0	false	
line	+	119.21374999999998	-59.160327610663565	0.0	0.0	false	
line	+	119.20980536976109	-59.16133860382305	0.0	0.0	false	
line	+	119.2058605063853	-59.162349477487844	0.0	0.0	false	
line	*	119.19073625704848	-59.16639189483355	0.0	0.0	false	
