Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	88.82759601575634	-1.4038564162739195	0.0	0.0	false	null
line	+	88.82759601575634	-1.4038564162739195	0.0	0.0	false	
line	+	88.73458638724469	-1.420189606198767	0.0	0.0	false	
line	+	88.64150117361578	-1.4210143505735537	0.0	0.0	false	
line	+	88.54841712237845	-1.4218293143626823	0.0	0.0	false	
line	+	88.47055702499694	-1.3605027248823163	0.0	0.0	false	
line	+	88.40815320068259	-1.2835349875900528	0.0	0.0	false	
line	+	88.3767222465261	-1.1907973288020142	0.0	0.0	false	
line	+	88.34530952054291	-1.0980558855824076	0.0	0.0	false	
line	+	88.32942459184642	-1.0051804557101174	0.0	0.0	false	
line	+	88.31355594779748	-0.9123023509581181	0.0	0.0	false	
line	+	88.35968052323702	-0.80340018368585	0.0	0.0	false	
line	+	88.37485911579688	-0.7102576919629906	0.0	0.0	false	
line	+	88.37439237631648	-0.5707355995955187	0.0	0.0	false	
line	+	88.35859367716608	-0.4778478344625499	0.0	0.0	false	
line	+	88.32730551712172	-0.3850861216150528	0.0	0.0	false	
line	+	88.28048772199313	-0.2769440414364944	0.0	0.0	false	
line	+	88.23373251596908	-0.1842995448737842	0.0	0.0	false	
line	+	88.15588121623551	-0.045383994126496435	0.0	0.0	false	
line	+	88.0936998359451	0.031646162417866254	0.0	0.0	false	
line	+	88.0160292803588	0.10856100173164852	0.0	0.0	false	
line	+	87.95384636722275	0.2011142561951311	0.0	0.0	false	
line	+	87.87617944664999	0.29355608605356537	0.0	0.0	false	
line	+	87.7985764674576	0.35499260266127985	0.0	0.0	false	
line	+	87.75192007548853	0.46319889436069045	0.0	0.0	false	
line	+	87.6897842103987	0.5712966110531729	0.0	0.0	false	
line	+	87.64318441039356	0.6640090671181301	0.0	0.0	false	
line	+	87.58111327611422	0.7411032205376237	0.0	0.0	false	
line	+	87.48809065026026	0.7714463222308653	0.0	0.0	false	
line	+	87.36409711303838	0.7705562965698465	0.0	0.0	false	
line	+	87.20910773506785	0.7694673806505313	0.0	0.0	false	
line	+	87.11611543876526	0.7688266289226627	0.0	0.0	false	
line	+	87.00758149494533	0.8301395060584668	0.0	0.0	false	
line	+	86.9300430811881	0.9071857325475499	0.0	0.0	false	
line	+	86.85251468887134	0.9842420656753353	0.0	0.0	false	
line	+	86.77498206675344	1.1078510540833078	0.0	0.0	false	
line	+	86.71297283522358	1.2005427054830868	0.0	0.0	false	
line	+	86.65097622236621	1.2777275436873463	0.0	0.0	false	
line	+	86.58898912286708	1.3704361485760654	0.0	0.0	false	
line	+	86.52701352037886	1.463153620753597	0.0	0.0	false	
line	+	86.44954259841509	1.5247512728463903	0.0	0.0	false	
