Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	329.8881144343765	-39.36773277405398	0.0	0.0	false	null
line	+	329.8881144343765	-39.36773277405398	0.0	0.0	false	
line	+	329.8866427273343	-39.36838277395583	0.0	0.0	false	
line	+	329.88517099289083	-39.36903275531301	0.0	0.0	false	
line	+	329.88390949668496	-39.369520212664376	0.0	0.0	false	
line	+	329.8824377448756	-39.37000763179404	0.0	0.0	false	
line	+	329.8811762119728	-39.37049505962444	0.0	0.0	false	
line	+	329.88012479005914	-39.371470086322965	0.0	0.0	false	
line	+	329.878863093448	-39.37244507252469	0.0	0.0	false	
line	+	329.87760140491014	-39.37325751731249	0.0	0.0	false	
line	+	329.876760187443	-39.37407001923842	0.0	0.0	false	
line	+	329.87591885591996	-39.37520757067119	0.0	0.0	false	
line	+	329.8748670908403	-39.37683266116633	0.0	0.0	false	
line	+	329.87402569515706	-39.37797019896026	0.0	0.0	false	
line	+	329.8738151203588	-39.378945325533444	0.0	0.0	false	
line	+	329.8731840039936	-39.37992036959854	0.0	0.0	false	
line	+	329.8725528699908	-39.38089541025319	0.0	0.0	false	
line	+	329.8721319359988	-39.382033018803206	0.0	0.0	false	
line	+	329.871921265908	-39.383170669740565	0.0	0.0	false	
line	+	329.8717104748423	-39.38463337585814	0.0	0.0	false	
line	+	329.8717100184271	-39.38593359810001	0.0	0.0	false	
line	+	329.87170967609836	-39.386908764781445	0.0	0.0	false	
line	+	329.8717093337548	-39.38788393146296	0.0	0.0	false	
line	+	329.8717088772734	-39.38918415370525	0.0	0.0	false	
line	+	329.87191883358446	-39.390159364296785	0.0	0.0	false	
line	+	329.872549343909	-39.39129718822005	0.0	0.0	false	
line	+	329.8729696233718	-39.39227243932057	0.0	0.0	false	
line	+	329.8731794992933	-39.3935727032109	0.0	0.0	false	
line	+	329.87359980125933	-39.39454795204625	0.0	0.0	false	
line	+	329.8742304298287	-39.39552323911954	0.0	0.0	false	
line	+	329.87486107602444	-39.396498522790125	0.0	0.0	false	
line	+	329.87612270206574	-39.39747391322285	0.0	0.0	false	
line	+	329.8773843633811	-39.398449290034414	0.0	0.0	false	
line	+	329.87843581616386	-39.39909956585413	0.0	0.0	false	
line	+	329.8796976161501	-39.399749862121325	0.0	0.0	false	
line	+	329.88095947518775	-39.400237616977925	0.0	0.0	false	
line	+	329.8820109551676	-39.40105038841433	0.0	0.0	false	
line	+	329.88348315725017	-39.40170066917107	0.0	0.0	false	
line	+	329.8847450780424	-39.402188383148626	0.0	0.0	false	
line	+	329.88600701648005	-39.40267608349873	0.0	0.0	false	
line	+	329.88726899339304	-39.40300124243326	0.0	0.0	false	
line	+	329.88853098207113	-39.40332638773908	0.0	0.0	false	
line	+	329.8897929974628	-39.40348899162767	0.0	0.0	false	
line	+	329.891055018738	-39.403651581886706	0.0	0.0	false	
line	+	329.8925273943348	-39.403651637542445	0.0	0.0	false	
line	+	329.89421010930477	-39.40365167843237	0.0	0.0	false	
line	+	329.8958928242762	-39.40365169509122	0.0	0.0	false	
line	+	329.89799621799045	-39.40365168183985	0.0	0.0	false	
line	+	329.8992582471116	-39.403489127927074	0.0	0.0	false	
line	+	329.9005202703504	-39.40332656038455	0.0	0.0	false	
line	+	329.90178227471847	-39.403001451424075	0.0	0.0	false	
line	+	329.90304426732234	-39.40267632883452	0.0	0.0	false	
line	+	329.90451660296947	-39.40251370563835	0.0	0.0	false	
line	+	329.9057785517051	-39.40202602573194	0.0	0.0	false	
line	+	329.9072508157929	-39.4015383125107	0.0	0.0	false	
line	+	329.90851272776774	-39.40105060307769	0.0	0.0	false	
line	+	329.909564260924	-39.40040037646127	0.0	0.0	false	
line	+	329.9108261701981	-39.400075169831865	0.0	0.0	false	
line	+	329.91187766708913	-39.39942492239842	0.0	0.0	false	
line	+	329.9131394690417	-39.398774635217144	0.0	0.0	false	
line	+	329.91461144155085	-39.3976367181228	0.0	0.0	false	
line	+	329.91566282109017	-39.39682390884678	0.0	0.0	false	
line	+	329.9165038125247	-39.395848599049366	0.0	0.0	false	
line	+	329.9175550436227	-39.39471071718343	0.0	0.0	false	
line	+	329.91860624043835	-39.393572825861305	0.0	0.0	false	
line	+	329.91923684551807	-39.392597536522864	0.0	0.0	false	
line	+	329.91944682677615	-39.39162232819602	0.0	0.0	false	
line	+	329.9196568021698	-39.39064711949237	0.0	0.0	false	
line	+	329.91965641986485	-39.38950942502602	0.0	0.0	false	
line	+	329.91965603757933	-39.38837173056007	0.0	0.0	false	
line	+	329.9198660002852	-39.38739652148161	0.0	0.0	false	
line	+	329.9198656697031	-39.3864213547975	0.0	0.0	false	
line	+	329.9198652840421	-39.38528366033276	0.0	0.0	false	
line	+	329.91986489840065	-39.38414596586801	0.0	0.0	false	
line	+	329.91986451277876	-39.383008271403085	0.0	0.0	false	
line	+	329.9198641271765	-39.381870576937914	0.0	0.0	false	
line	+	329.91965352589955	-39.38089545264245	0.0	0.0	false	
line	+	329.9194429305121	-39.37992032796686	0.0	0.0	false	
line	+	329.91923234101364	-39.378945202911126	0.0	0.0	false	
line	+	329.9183908682139	-39.37764514339667	0.0	0.0	false	
line	+	329.91754942676556	-39.37634507781939	0.0	0.0	false	
line	+	329.9167081598441	-39.37553258952803	0.0	0.0	false	
line	+	329.91586682097494	-39.37439503961069	0.0	0.0	false	
line	+	329.9150255533358	-39.37342001141604	0.0	0.0	false	
line	+	329.91418430919884	-39.37244497716148	0.0	0.0	false	
line	+	329.9133430885628	-39.371469936847205	0.0	0.0	false	
line	+	329.912712130881	-39.37049486095716	0.0	0.0	false	
line	+	329.91166075375656	-39.36968236582612	0.0	0.0	false	
line	+	329.91060943462446	-39.36903238901674	0.0	0.0	false	
line	+	329.9095581350671	-39.368382402744096	0.0	0.0	false	
line	+	329.90829665208173	-39.367894956742575	0.0	0.0	false	
line	+	329.90703516150967	-39.367244969328844	0.0	0.0	false	
line	+	329.9057737166875	-39.36675749607794	0.0	0.0	false	
line	+	329.9047224963987	-39.36610746627914	0.0	0.0	false	
line	+	329.903461071391	-39.36545744026188	0.0	0.0	false	
line	+	329.9019894609893	-39.36496993900428	0.0	0.0	false	
line	+	329.90051790122476	-39.36497000257232	0.0	0.0	false	
line	+	329.89925656428204	-39.364970042302346	0.0	0.0	false	
line	+	329.8977850045141	-39.36497007143769	0.0	0.0	false	
line	+	329.8965236675695	-39.36497008165398	0.0	0.0	false	
line	+	329.89505210510964	-39.36513260414602	0.0	0.0	false	
line	+	329.8937907539764	-39.36545764042706	0.0	0.0	false	
line	+	329.89231916583066	-39.36578265627489	0.0	0.0	false	
line	+	329.8910577782474	-39.36627019082966	0.0	0.0	false	
line	*	329.8881144343765	-39.36773277405398	0.0	0.0	false	
