Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	106.07513030462542	-10.65300337618595	0.0	0.0	false	null
line	+	106.07513030462542	-10.65300337618595	0.0	0.0	false	
line	+	106.0674276887178	-10.645431812167711	0.0	0.0	false	
line	+	106.06387322323008	-10.63844297896064	0.0	0.0	false	
line	+	106.06031816946829	-10.636695411366631	0.0	0.0	false	
line	+	106.0567631562228	-10.634947804443259	0.0	0.0	false	
line	+	106.05320828032353	-10.63261779106677	0.0	0.0	false	
line	+	106.04906081883142	-10.630870004308136	0.0	0.0	false	
line	+	106.04550604864595	-10.628539905773694	0.0	0.0	false	
line	+	106.04135880542192	-10.626209652539247	0.0	0.0	false	
line	+	106.03780402159914	-10.624461835918625	0.0	0.0	false	
line	+	106.0342494110023	-10.622131612952385	0.0	0.0	false	
line	+	106.0306949938007	-10.619218983706286	0.0	0.0	false	
line	+	106.02773315180083	-10.616306456886921	0.0	0.0	false	
line	+	106.0241794707184	-10.61106428797922	0.0	0.0	false	
line	+	106.02121792614446	-10.607569334475299	0.0	0.0	false	
line	+	106.0194414172672	-10.604074668820708	0.0	0.0	false	
line	+	106.01766494857935	-10.600579993490957	0.0	0.0	false	
line	+	106.01588868737856	-10.596502941657782	0.0	0.0	false	
line	+	106.01351983942375	-10.593008080213513	0.0	0.0	false	
line	+	106.01233613139858	-10.5889311758756	0.0	0.0	false	
line	+	106.01174472660615	-10.585436805250987	0.0	0.0	false	
line	+	106.01056089339525	-10.5819422614326	0.0	0.0	false	
line	+	106.01056231088512	-10.577283327700627	0.0	0.0	false	
line	+	106.0105635507726	-10.573206760851132	0.0	0.0	false	
line	+	106.01115773494153	-10.5673832663907	0.0	0.0	false	
line	+	106.01115931771734	-10.562141966628056	0.0	0.0	false	
line	+	106.01116089985543	-10.556900667089412	0.0	0.0	false	
line	+	106.01056974438531	-10.55282392874307	0.0	0.0	false	
line	+	106.0105709819431	-10.548747362713227	0.0	0.0	false	
line	+	106.00997967136135	-10.545252990086063	0.0	0.0	false	
line	+	106.00761146319289	-10.541175720303098	0.0	0.0	false	
line	+	106.00524331723962	-10.537098433192297	0.0	0.0	false	
line	+	106.00287504238922	-10.533603495246236	0.0	0.0	false	
line	+	105.99991428227105	-10.530690714588198	0.0	0.0	false	
line	+	105.99695357779498	-10.527777906704697	0.0	0.0	false	
line	+	105.99399313664716	-10.524282705144469	0.0	0.0	false	
line	+	105.99162529837322	-10.520205318156979	0.0	0.0	false	
line	+	105.98984983732112	-10.516128125299273	0.0	0.0	false	
line	+	105.98748189552222	-10.512633074392367	0.0	0.0	false	
line	+	105.98629883244381	-10.508556076838136	0.0	0.0	false	
line	+	105.98570876190303	-10.502732194968686	0.0	0.0	false	
line	+	105.98511781666839	-10.499237777627195	0.0	0.0	false	
line	+	105.98511938454212	-10.495161213058333	0.0	0.0	false	
line	+	105.98630570803196	-10.49050271923332	0.0	0.0	false	
line	+	105.98808403423082	-10.486426802105267	0.0	0.0	false	
line	+	105.99104617642296	-10.484098393741382	0.0	0.0	false	
line	+	105.99519256797534	-10.48235272863204	0.0	0.0	false	
line	+	105.99933910968025	-10.480024643581471	0.0	0.0	false	
line	+	106.00289334729584	-10.477696318679833	0.0	0.0	false	
line	+	106.0052634285532	-10.474202858964176	0.0	0.0	false	
line	+	106.00704122783472	-10.470709203128834	0.0	0.0	false	
